Owner,Name,Stars,URL,Created Date,Branch Count,Forks Count,Languages,Languages Proportions
AlDanial,cloc,17197,https://github.com/AlDanial/cloc,2015-09-07,4,958,"['Perl', 'C++', 'R', 'Logtalk', 'ANTLR', 'C', 'TypeScript', 'Racket', 'TeX', 'Makefile', 'GAP', 'Zig', 'Shell', 'MATLAB', 'Assembly', 'Idris', 'Swift', 'hoon', 'Thrift', 'ReScript', 'HCL', 'Haxe', 'Java', 'Xtend', 'Typst', 'Forth', 'Dockerfile', 'P4', 'TSQL', 'Lean', 'Astro', 'Visual Basic 6.0', 'Python', 'Odin', 'PigLatin', 'Circom', 'C#', 'Ruby', 'Jupyter Notebook', 'Scheme', 'Objective-C', 'Pony', 'kvlang', 'Vyper', 'Clean', 'Mathematica', 'NetLogo', 'Fortran', 'Imba', 'Prolog', 'Cairo', 'Smalltalk', 'SystemVerilog', 'WGSL', 'Common Lisp', 'PLSQL', 'JCL', 'Haskell', 'SaltStack', 'Fennel', 'Futhark', 'LFE', 'Nix', 'GLSL', 'Meson', 'RAML', 'Vue', 'Chapel', 'Haml', 'WebAssembly', 'Raku', 'Nim', 'ASP.NET', 'OpenSCAD', 'Metal', 'Go', 'PEG.js', 'EJS', 'Brainfuck', 'Asymptote', 'COBOL', 'RobotFramework', 'TLA', 'Ring', 'Scala', 'Gleam', 'Eiffel', 'Gherkin', 'Apex', 'Dhall', 'HolyC', 'Agda', 'HTML', 'Starlark', 'DenizenScript', 'XSLT', 'SCSS', 'F#', 'Puppet', 'Lua', 'Pascal', 'PHP', 'Stata', 'Blade', 'Mustache', 'IDL', 'Smarty', 'IGOR Pro', 'Julia', 'FreeMarker', 'Squirrel', 'Brightscript', 'SourcePawn', 'LLVM', 'XQuery', 'Logos', 'Mako', 'Vala', 'Jinja', 'Nunjucks', 'Slim', 'JavaScript', 'Kotlin', 'SWIG', 'Reason', 'SugarSS', 'VBA', 'Svelte', 'APL', 'Elixir', 'xBase', 'ColdFusion', 'Tcl', 'Batchfile', 'JetBrains MPS', 'Elm', 'Standard ML', 'Isabelle', 'Groovy']","{'Perl': 0.7222607993861184, 'C++': 0.04134964593112396, 'R': 0.02115181208713266, 'Logtalk': 0.01091565531902432, 'ANTLR': 0.00981078769715509, 'C': 0.00947476102150124, 'TypeScript': 0.00919928863599476, 'Racket': 0.008899495265101223, 'TeX': 0.007269492897527747, 'Makefile': 0.0066118335987960615, 'GAP': 0.006330405053602955, 'Zig': 0.005822642440318039, 'Shell': 0.005415638195065222, 'MATLAB': 0.005402236835770313, 'Assembly': 0.004986298350987556, 'Idris': 0.004035298187689511, 'Swift': 0.0036094327700957104, 'hoon': 0.0032654645481930253, 'Thrift': 0.0031418742346955237, 'ReScript': 0.003042108559944528, 'HCL': 0.0027229576700694537, 'Haxe': 0.0027021111111662608, 'Java': 0.0025025797616642703, 'Xtend': 0.0024996016818209566, 'Typst': 0.0024420254715168998, 'Forth': 0.002361120969106889, 'Dockerfile': 0.0023114863050516673, 'P4': 0.00228964705286737, 'TSQL': 0.002265326067480311, 'Lean': 0.002252917401466506, 'Astro': 0.002064305678056664, 'Visual Basic 6.0': 0.001995313495019906, 'Python': 0.001976452322678922, 'Odin': 0.0019675180831489818, 'PigLatin': 0.0019034893665177462, 'Circom': 0.0018469058494947936, 'C#': 0.0018290373704349138, 'Ruby': 0.0018210958241860783, 'Jupyter Notebook': 0.0016895639644397412, 'Scheme': 0.001663753939131026, 'Objective-C': 0.0016215644746840879, 'Pony': 0.0015724261572694184, 'kvlang': 0.0015535649849284343, 'Vyper': 0.0015495942118040164, 'Clean': 0.0015361928525091067, 'Mathematica': 0.0015188207200897792, 'NetLogo': 0.001481594722048363, 'Fortran': 0.0014344417911959025, 'Imba': 0.0014314637113525893, 'Prolog': 0.0014220331251820972, 'Cairo': 0.001400690219638352, 'Smalltalk': 0.0013351724630854594, 'SystemVerilog': 0.0012587350804404184, 'WGSL': 0.0012294506286478375, 'Common Lisp': 0.0011986771369336003, 'PLSQL': 0.0011837867377170338, 'JCL': 0.0011654219120166018, 'Haskell': 0.001147553432956722, 'SaltStack': 0.0010989114621826048, 'Fennel': 0.0010974224222609482, 'Futhark': 0.0010765758633577553, 'LFE': 0.0010611891175006365, 'Nix': 0.0010373644787541301, 'GLSL': 0.0010333937056297125, 'Meson': 0.0010189996530536982, 'RAML': 0.0009763138419662077, 'Vue': 0.0009733357621228944, 'Chapel': 0.0009385914972842394, 'Haml': 0.0008745627806530036, 'WebAssembly': 0.000868606620966377, 'Raku': 0.0008373367826115875, 'Nim': 0.0008353513960493785, 'ASP.NET': 0.0008279061964410953, 'OpenSCAD': 0.00081549753042729, 'Metal': 0.000785716731994157, 'Go': 0.0007747971059020082, 'PEG.js': 0.0007549432402799197, 'EJS': 0.0007519651604366063, 'Brainfuck': 0.0007494834272338453, 'Asymptote': 0.0007271478284089956, 'COBOL': 0.0007246660952062345, 'RobotFramework': 0.0007182135888790558, 'TLA': 0.0007182135888790558, 'Ring': 0.0007033231896624892, 'Scala': 0.000700345109819176, 'Gleam': 0.0006914108702892361, 'Eiffel': 0.0006680825781832819, 'Gherkin': 0.0006656008449805209, 'Apex': 0.0006422725528745667, 'Dhall': 0.0006323456200635224, 'HolyC': 0.0006124917544414339, 'Agda': 0.0006070319413953594, 'HTML': 0.0005514411176535113, 'Starlark': 0.0005514411176535113, 'DenizenScript': 0.000534565331874736, 'XSLT': 0.0005018064535982898, 'SCSS': 0.0005003174136766331, 'F#': 0.0004963466405522154, 'Puppet': 0.000490886827506141, 'Lua': 0.0004789745081328879, 'Pascal': 0.00046805488204073914, 'PHP': 0.0004472083231375461, 'Stata': 0.00041891656462606983, 'Blade': 0.0003598513144003562, 'Mustache': 0.0003533988080731774, 'IDL': 0.0003474426483865508, 'Smarty': 0.00033900475549716316, 'IGOR Pro': 0.00031369107682900014, 'Julia': 0.0003097203037045824, 'FreeMarker': 0.00030525318393961247, 'Squirrel': 0.00027001257246040517, 'Brightscript': 0.00025661121316549536, 'SourcePawn': 0.0002526404400410776, 'LLVM': 0.00024271350723003334, 'XQuery': 0.00022434868152960136, 'Logos': 0.00021144366887524378, 'Mako': 0.00020151673606419947, 'Vala': 0.00019158980325315516, 'Jinja': 0.0001896044166909463, 'Nunjucks': 0.0001896044166909463, 'Slim': 0.00018265556372321526, 'JavaScript': 0.00017570671075548425, 'Kotlin': 0.00017570671075548425, 'SWIG': 0.00016826151114720102, 'Reason': 0.00011664146052977062, 'SugarSS': 0.0001161451138892184, 'VBA': 0.0001161451138892184, 'Svelte': 0.00011465607396756177, 'APL': 0.00011415972732700955, 'Elixir': 0.00011118164748369625, 'xBase': 8.288988897221997e-05, 'ColdFusion': 8.140084905056332e-05, 'Tcl': 6.651044983399686e-05, 'Batchfile': 5.5094477101295914e-05, 'JetBrains MPS': 4.814562413356489e-05, 'Elm': 4.268581108749053e-05, 'Standard ML': 3.87150379630728e-05, 'Isabelle': 3.325522491699843e-05, 'Groovy': 1.8861172340984187e-05}"
openjdk,jdk,17193,https://github.com/openjdk/jdk,2018-09-17,30,4981,"['Java', 'C++', 'C', 'Assembly', 'Objective-C', 'HTML', 'XSLT', 'Roff', 'Hack', 'Shell', 'M4', 'Python', 'JavaScript', 'TypeScript', 'Makefile', 'Mathematica', 'DTrace', 'Metal', 'Awk', 'Perl', 'GDB', 'CSS', 'sed', 'AppleScript', 'Batchfile', 'Red', 'SourcePawn']","{'Java': 0.7509555994564961, 'C++': 0.1370458335604585, 'C': 0.07270849458415318, 'Assembly': 0.022489851307330836, 'Objective-C': 0.003908170266316869, 'HTML': 0.0031059356186381717, 'XSLT': 0.002294430884528955, 'Roff': 0.0016211848222999268, 'Hack': 0.001608176927582101, 'Shell': 0.0015218572946479108, 'M4': 0.0015040896289894143, 'Python': 0.0005162923136997891, 'JavaScript': 0.00020095245953659577, 'TypeScript': 8.801753938978015e-05, 'Makefile': 8.639607895944181e-05, 'Mathematica': 6.766680277277942e-05, 'DTrace': 6.482220593841415e-05, 'Metal': 6.48101355133744e-05, 'Awk': 5.816737826650446e-05, 'Perl': 2.9596682197441156e-05, 'GDB': 2.403422799162789e-05, 'CSS': 1.9660710652228956e-05, 'sed': 6.294726658224128e-06, 'AppleScript': 4.975026853879281e-06, 'Batchfile': 3.446106348845616e-06, 'Red': 7.966480526228044e-07, 'SourcePawn': 4.4660572647036005e-07}"
ArchiveBox,ArchiveBox,17154,https://github.com/ArchiveBox/ArchiveBox,2017-05-05,21,1018,"['Python', 'HTML', 'Shell', 'Dockerfile', 'CSS', 'SCSS']","{'Python': 0.5054504782732083, 'HTML': 0.4328247333188655, 'Shell': 0.03710269101714438, 'Dockerfile': 0.015261130494299117, 'CSS': 0.008563844882560139, 'SCSS': 0.000797122013922508}"
youzan,vant-weapp,17148,https://github.com/youzan/vant-weapp,2017-01-23,10,3476,"['JavaScript', 'TypeScript', 'Less', 'Shell']","{'JavaScript': 0.41160944299817154, 'TypeScript': 0.39546511785658833, 'Less': 0.19177227306369848, 'Shell': 0.001153166081541655}"
ionic-team,ionicons,17145,https://github.com/ionic-team/ionicons,2013-10-10,22,2081,"['TypeScript', 'HTML', 'CSS', 'JavaScript']","{'TypeScript': 0.780820706326278, 'HTML': 0.15803903071752845, 'CSS': 0.043393667826189496, 'JavaScript': 0.017746595130004126}"
pqrs-org,Karabiner-Elements,17140,https://github.com/pqrs-org/Karabiner-Elements,2016-07-11,7,824,"['C++', 'Swift', 'C', 'Shell', 'Makefile', 'CMake', 'Python', 'AppleScript', 'Ruby', 'JavaScript']","{'C++': 0.7961025302804788, 'Swift': 0.16196212600600707, 'C': 0.018975432482776444, 'Shell': 0.007840282172173153, 'Makefile': 0.007143430094205934, 'CMake': 0.004962634022869671, 'Python': 0.0015719556866694592, 'AppleScript': 0.0010271744458605538, 'Ruby': 0.00022559959358650993, 'JavaScript': 0.000188835215372412}"
Alikhll,golang-developer-roadmap,17139,https://github.com/Alikhll/golang-developer-roadmap,2019-04-15,1,2152,[],{}
android,sunflower,17139,https://github.com/android/sunflower,2018-05-23,13,4592,['Kotlin'],{'Kotlin': 1.0}
BoostIO,BoostNote-Legacy,17130,https://github.com/BoostIO/BoostNote-Legacy,2016-03-06,30,1542,"['JavaScript', 'Stylus', 'HTML']","{'JavaScript': 0.8255787355166238, 'Stylus': 0.16211788882596337, 'HTML': 0.012303375657412925}"
pyscript,pyscript,17122,https://github.com/pyscript/pyscript,2022-02-21,7,1413,"['Python', 'JavaScript', 'HTML', 'Makefile', 'CSS']","{'Python': 0.7413272066262426, 'JavaScript': 0.16823097859786304, 'HTML': 0.08101351748265441, 'Makefile': 0.009206378215378992, 'CSS': 0.00022191907786096117}"
Olshansk,interview,17120,https://github.com/Olshansk/interview,2014-01-29,1,3660,[],{}
appium,appium,17115,https://github.com/appium/appium,2013-01-09,30,5927,"['JavaScript', 'TypeScript', 'HTML', 'Shell', 'Handlebars', 'Python', 'Ruby', 'CSS']","{'JavaScript': 0.7350098065670932, 'TypeScript': 0.2487488963689876, 'HTML': 0.007711056005321565, 'Shell': 0.006327082199934253, 'Handlebars': 0.0013878356088205522, 'Python': 0.0004281774556604625, 'Ruby': 0.0003282532918253828, 'CSS': 5.8892502356906905e-05}"
jantic,DeOldify,17090,https://github.com/jantic/DeOldify,2018-10-31,3,2486,"['Python', 'Jupyter Notebook', 'Cuda', 'C++', 'Smarty']","{'Python': 0.7014930337157788, 'Jupyter Notebook': 0.28527185773774527, 'Cuda': 0.009345766966225529, 'C++': 0.0025237679268224687, 'Smarty': 0.0013655736534279714}"
css-modules,css-modules,17089,https://github.com/css-modules/css-modules,2015-05-25,2,563,[],{}
teambit,bit,17089,https://github.com/teambit/bit,2017-01-22,30,954,"['TypeScript', 'MDX', 'JavaScript', 'SCSS', 'Shell', 'PowerShell', 'CSS', 'Ruby', 'Dockerfile', 'Batchfile', 'Stylus', 'Less', 'Sass']","{'TypeScript': 0.9358226644750994, 'MDX': 0.040671247809339874, 'JavaScript': 0.016653811683831697, 'SCSS': 0.004413587302179697, 'Shell': 0.0013677857240232158, 'PowerShell': 0.0005578699708119322, 'CSS': 0.00022418468048888328, 'Ruby': 0.00013360370264973333, 'Dockerfile': 9.6541957782785e-05, 'Batchfile': 3.8616783113114e-05, 'Stylus': 1.1144440764187263e-05, 'Less': 7.256845148773101e-06, 'Sass': 1.68462476667947e-06}"
magic-wormhole,magic-wormhole,17080,https://github.com/magic-wormhole/magic-wormhole,2015-02-10,30,599,"['Python', 'JavaScript', 'Shell', 'Makefile', 'CSS', 'Batchfile', 'HTML']","{'Python': 0.9502968358747805, 'JavaScript': 0.040591770495673606, 'Shell': 0.0033334621728824784, 'Makefile': 0.0031193099493033783, 'CSS': 0.0012838686964815312, 'Batchfile': 0.000875412504191638, 'HTML': 0.0004993403066868771}"
nfl,react-helmet,17068,https://github.com/nfl/react-helmet,2015-06-18,30,706,['JavaScript'],{'JavaScript': 1.0}
KurtBestor,Hitomi-Downloader,17068,https://github.com/KurtBestor/Hitomi-Downloader,2017-11-26,1,1726,"['Python', 'HTML', 'Batchfile']","{'Python': 0.8380705587825151, 'HTML': 0.16177352233922238, 'Batchfile': 0.00015591887826249271}"
bloc97,Anime4K,17056,https://github.com/bloc97/Anime4K,2019-08-13,3,1340,"['Jupyter Notebook', 'GLSL', 'Python', 'Batchfile']","{'Jupyter Notebook': 0.5835464638848721, 'GLSL': 0.4143731736404103, 'Python': 0.0020651827258584515, 'Batchfile': 1.5179748859160817e-05}"
facebookresearch,audiocraft,17054,https://github.com/facebookresearch/audiocraft,2023-06-08,10,1612,"['Python', 'HTML', 'CSS', 'Makefile']","{'Python': 0.9880942256994643, 'HTML': 0.008481990477710456, 'CSS': 0.001718299128501981, 'Makefile': 0.001705484694323322}"
be5invis,Iosevka,17046,https://github.com/be5invis/Iosevka,2015-07-18,4,545,['JavaScript'],{'JavaScript': 1.0}
auth0,node-jsonwebtoken,17043,https://github.com/auth0/node-jsonwebtoken,2013-07-01,8,1247,['JavaScript'],{'JavaScript': 1.0}
jtoy,awesome-tensorflow,17017,https://github.com/jtoy/awesome-tensorflow,2016-02-27,1,3067,[],{}
JedWatson,classnames,17012,https://github.com/JedWatson/classnames,2014-11-05,6,611,"['JavaScript', 'TypeScript', 'HTML']","{'JavaScript': 0.8609679497503624, 'TypeScript': 0.12981156385891449, 'HTML': 0.009220486390723143}"
lin-xin,vue-manage-system,17615,https://github.com/lin-xin/vue-manage-system,2016-11-30,3,5850,"['Vue', 'TypeScript', 'CSS', 'HTML']","{'Vue': 0.8242556977619602, 'TypeScript': 0.13216070084183149, 'CSS': 0.03464513038121963, 'HTML': 0.008938471014988706}"
iBotPeaches,Apktool,17607,https://github.com/iBotPeaches/Apktool,2012-03-19,4,3497,"['Java', 'Shell', 'Smali', 'Dockerfile', 'Batchfile']","{'Java': 0.9839257603253383, 'Shell': 0.006626199794477119, 'Smali': 0.005027384830662265, 'Dockerfile': 0.002840971204932549, 'Batchfile': 0.0015796838445897195}"
dropzone,dropzone,17607,https://github.com/dropzone/dropzone,2012-02-12,7,3325,"['JavaScript', 'SCSS', 'HTML']","{'JavaScript': 0.9347901750198886, 'SCSS': 0.03735580747812251, 'HTML': 0.027854017501988862}"
darkreader,darkreader,17602,https://github.com/darkreader/darkreader,2014-11-15,16,2234,"['TypeScript', 'JavaScript', 'Less']","{'TypeScript': 0.8129872523712259, 'JavaScript': 0.11504138272740808, 'Less': 0.07197136490136598}"
ungoogled-software,ungoogled-chromium,17597,https://github.com/ungoogled-software/ungoogled-chromium,2015-06-12,2,778,"['Python', 'Shell', 'Nix']","{'Python': 0.9758526978654121, 'Shell': 0.023099761759388954, 'Nix': 0.0010475403751990327}"
cocos2d,cocos2d-x,17566,https://github.com/cocos2d/cocos2d-x,2010-11-18,7,7102,"['C++', 'Lua', 'C', 'Objective-C++', 'Java', 'Python', 'Objective-C', 'CMake', 'GLSL', 'PLSQL', 'Shell', 'Makefile', 'Csound Document', 'PowerShell', 'Batchfile', 'AIDL', 'HTML']","{'C++': 0.8568704972721796, 'Lua': 0.055101872671995435, 'C': 0.02635442270920433, 'Objective-C++': 0.020770076399375368, 'Java': 0.013089590355472904, 'Python': 0.007148439361149215, 'Objective-C': 0.00640884494158483, 'CMake': 0.006351552155822183, 'GLSL': 0.005081722244796401, 'PLSQL': 0.0009859533983437654, 'Shell': 0.0009020102264295909, 'Makefile': 0.00033137408023363034, 'Csound Document': 0.00030416924776827044, 'PowerShell': 0.0002028534246873579, 'Batchfile': 8.390620882658571e-05, 'AIDL': 9.536476597911505e-06, 'HTML': 3.178825532637168e-06}"
sindresorhus,quick-look-plugins,17561,https://github.com/sindresorhus/quick-look-plugins,2013-12-07,1,562,[],{}
JaeYeopHan,Interview_Question_for_Beginner,17553,https://github.com/JaeYeopHan/Interview_Question_for_Beginner,2017-06-04,2,4465,[],{}
forezp,SpringCloudLearning,17547,https://github.com/forezp/SpringCloudLearning,2017-04-08,1,8136,"['Java', 'Dockerfile']","{'Java': 0.995725980007643, 'Dockerfile': 0.004274019992357047}"
nginx-proxy,nginx-proxy,17545,https://github.com/nginx-proxy/nginx-proxy,2014-05-05,15,3002,"['Python', 'Shell', 'Dockerfile', 'Makefile', 'Procfile']","{'Python': 0.8774313756857727, 'Shell': 0.1021389518853454, 'Dockerfile': 0.013974234710681585, 'Makefile': 0.005373257925790697, 'Procfile': 0.0010821797924096851}"
fengdu78,lihang-code,17521,https://github.com/fengdu78/lihang-code,2018-11-26,1,6110,['Jupyter Notebook'],{'Jupyter Notebook': 1.0}
quozd,awesome-dotnet,17515,https://github.com/quozd/awesome-dotnet,2014-07-16,7,2569,[],{}
wechaty,wechaty,17511,https://github.com/wechaty/wechaty,2016-05-01,15,2482,"['TypeScript', 'JavaScript', 'Shell', 'Dockerfile']","{'TypeScript': 0.7517436721017092, 'JavaScript': 0.20092378752886836, 'Shell': 0.0396728792457895, 'Dockerfile': 0.0076596611236329475}"
microsoft,MS-DOS,17504,https://github.com/microsoft/MS-DOS,2018-06-25,1,2697,['Assembly'],{'Assembly': 1.0}
dibingfa,flash-linux0.11-talk,17502,https://github.com/dibingfa/flash-linux0.11-talk,2021-11-06,1,2389,"['HTML', 'C', 'Roff', 'Brainfuck', 'Eiffel', 'GAP', 'M', 'Objective-J', 'q', 'OpenEdge ABL', 'Assembly', 'D', 'Forth', 'R', 'RPC', 'C++', 'Makefile', 'Awk', 'Shell', 'QMake', 'Batchfile']","{'HTML': 0.19898454412093314, 'C': 0.1951487853842507, 'Roff': 0.09946214891682, 'Brainfuck': 0.08233749475933785, 'Eiffel': 0.04438433412967472, 'GAP': 0.04187728843227747, 'M': 0.04174750004383153, 'Objective-J': 0.041401907571605126, 'q': 0.04066130184460717, 'OpenEdge ABL': 0.040467266438852546, 'Assembly': 0.03574922906520943, 'D': 0.03243662461232632, 'Forth': 0.03185522440624166, 'R': 0.02433232228610185, 'RPC': 0.020742608445376325, 'C++': 0.009208856816108444, 'Makefile': 0.007645159722674102, 'Awk': 0.006358336680022437, 'Shell': 0.0042885472396198415, 'QMake': 0.0008312104949973813, 'Batchfile': 7.930858913196985e-05}"
amark,gun,17499,https://github.com/amark/gun,2014-07-31,15,1187,"['JavaScript', 'HTML', 'TypeScript', 'CSS', 'Dockerfile', 'Shell', 'Procfile']","{'JavaScript': 0.872695399918894, 'HTML': 0.12259273007378926, 'TypeScript': 0.0025447531095981824, 'CSS': 0.0015328597145842675, 'Dockerfile': 0.000417974625421354, 'Shell': 0.00020083380359054792, 'Procfile': 1.544875412234984e-05}"
simdjson,simdjson,17488,https://github.com/simdjson/simdjson,2018-03-23,30,937,"['C++', 'C', 'CMake', 'Python', 'Shell', 'Ruby', 'JavaScript', 'Makefile', 'Dockerfile']","{'C++': 0.9702137995104362, 'C': 0.013625982217945044, 'CMake': 0.007885020073654025, 'Python': 0.004919815109874135, 'Shell': 0.003152049079870218, 'Ruby': 8.257344480169789e-05, 'JavaScript': 6.162012322288866e-05, 'Makefile': 3.731922955752412e-05, 'Dockerfile': 2.182121063828653e-05}"
huggingface,datasets,17465,https://github.com/huggingface/datasets,2020-03-26,30,2374,"['Python', 'Jupyter Notebook', 'Makefile']","{'Python': 0.907322418323001, 'Jupyter Notebook': 0.09255920513950998, 'Makefile': 0.00011837653748909024}"
vim-airline,vim-airline,17448,https://github.com/vim-airline/vim-airline,2013-06-30,6,1122,['Vim Script'],{'Vim Script': 1.0}
android,compose-samples,17427,https://github.com/android/compose-samples,2019-09-27,16,4221,"['Kotlin', 'Shell']","{'Kotlin': 0.9923283041353476, 'Shell': 0.007671695864652402}"
sanic-org,sanic,17424,https://github.com/sanic-org/sanic,2016-05-26,30,1535,"['Python', 'CSS', 'Sass', 'JavaScript', 'SCSS', 'Makefile', 'HTML', 'Go', 'Dockerfile', 'Procfile']","{'Python': 0.6612712339668277, 'CSS': 0.19471845216835537, 'Sass': 0.07384814933172923, 'JavaScript': 0.0631281682551021, 'SCSS': 0.005174163956614095, 'Makefile': 0.0009504765306314266, 'HTML': 0.0005874391413049608, 'Go': 0.00018876377740599407, 'Dockerfile': 0.00010848042809431609, 'Procfile': 2.4672443934808355e-05}"
slimtoolkit,slim,17416,https://github.com/slimtoolkit/slim,2015-09-09,11,662,"['Go', 'Shell', 'Makefile', 'Dockerfile']","{'Go': 0.9867200704202826, 'Shell': 0.009321347555569202, 'Makefile': 0.0036489579614965846, 'Dockerfile': 0.00030962406265153347}"
micropython,micropython,17414,https://github.com/micropython/micropython,2013-12-20,2,6905,"['C', 'Python', 'Makefile', 'CMake', 'Shell', 'C++', 'Assembly', 'JavaScript']","{'C': 0.8893252568881891, 'Python': 0.09055565718750816, 'Makefile': 0.010865516682549632, 'CMake': 0.003481056057913505, 'Shell': 0.00225783279703571, 'C++': 0.002087161668418996, 'Assembly': 0.001148710978401107, 'JavaScript': 0.0002788077399837862}"
microsoft,CNTK,17413,https://github.com/microsoft/CNTK,2015-11-26,30,4373,"['C++', 'Jupyter Notebook', 'Python', 'Cuda', 'C#', 'Shell', 'SWIG', 'Bikeshed', 'PowerShell', 'Makefile', 'C', 'Batchfile', 'CMake', 'Dockerfile', 'Java', 'Perl', 'BrighterScript', 'MATLAB', 'HTML', 'Awk']","{'C++': 0.5472953557891926, 'Jupyter Notebook': 0.2391450661627037, 'Python': 0.12027154584719825, 'Cuda': 0.03826065530909969, 'C#': 0.010105387609717078, 'Shell': 0.008711075559819927, 'SWIG': 0.00840396057888163, 'Bikeshed': 0.006675284620815872, 'PowerShell': 0.006606334296664039, 'Makefile': 0.0042489759070304745, 'C': 0.0031573126234795425, 'Batchfile': 0.002164959886869279, 'CMake': 0.0018059063429781822, 'Dockerfile': 0.0010589946801864167, 'Java': 0.0006394716016497895, 'Perl': 0.0006387188688533722, 'BrighterScript': 0.0005213929169851144, 'MATLAB': 0.00014713417060638649, 'HTML': 0.00010859425142981594, 'Awk': 3.38729758387827e-05}"
FlowiseAI,Flowise,17405,https://github.com/FlowiseAI/Flowise,2023-03-31,30,8289,"['TypeScript', 'JavaScript', 'CSS', 'SCSS', 'HTML', 'Dockerfile', 'Shell', 'Batchfile']","{'TypeScript': 0.6077745372400714, 'JavaScript': 0.37807766408581767, 'CSS': 0.007001790271438189, 'SCSS': 0.003924044243500515, 'HTML': 0.002183593614283364, 'Dockerfile': 0.0008718641570089684, 'Shell': 0.00012717417027048112, 'Batchfile': 3.9332217609427143e-05}"
less,less.js,16970,https://github.com/less/less.js,2010-02-20,18,3519,"['JavaScript', 'Less', 'CSS', 'TypeScript', 'HTML']","{'JavaScript': 0.6259853633445394, 'Less': 0.2643267506691824, 'CSS': 0.10528729373618538, 'TypeScript': 0.003676458281961477, 'HTML': 0.0007241339681314108}"
walter201230,Python,16969,https://github.com/walter201230/Python,2017-06-07,1,4735,[],{}
material-components,material-components-web,16968,https://github.com/material-components/material-components-web,2016-12-05,30,2237,"['TypeScript', 'SCSS', 'JavaScript', 'Shell']","{'TypeScript': 0.5362661212338042, 'SCSS': 0.45116939339531087, 'JavaScript': 0.011576042243744986, 'Shell': 0.0009884431271398914}"
vitessio,vitess,16966,https://github.com/vitessio/vitess,2013-06-27,30,2020,"['Go', 'Java', 'TypeScript', 'Yacc', 'Shell', 'Jsonnet', 'SCSS', 'Smarty', 'JavaScript', 'Assembly', 'Dockerfile', 'Makefile', 'C++', 'CSS', 'Perl', 'Python', 'HCL', 'HTML']","{'Go': 0.9355194010180423, 'Java': 0.02872561705377879, 'TypeScript': 0.015836059545189938, 'Yacc': 0.005331351147208014, 'Shell': 0.004886061335168531, 'Jsonnet': 0.0035125066123317746, 'SCSS': 0.0011996337883669727, 'Smarty': 0.0010162842794680521, 'JavaScript': 0.0009447141468013373, 'Assembly': 0.000857391042088402, 'Dockerfile': 0.000737952762319912, 'Makefile': 0.0005879368904027731, 'C++': 0.00033287219384592017, 'CSS': 0.0003125644950754701, 'Perl': 9.170376544770382e-05, 'Python': 5.67165015660427e-05, 'HCL': 2.7821547315516598e-05, 'HTML': 2.3411875582504582e-05}"
Tencent,mars,16956,https://github.com/Tencent/mars,2016-12-12,30,3619,"['C++', 'C', 'PHP', 'Assembly', 'Python', 'Java', 'Shell', 'HTML', 'CMake', 'Objective-C', 'Objective-C++', 'Meson', 'Roff', 'Starlark', 'M4', 'Batchfile', 'C#', 'Lua', 'Perl', 'Dockerfile', 'Makefile']","{'C++': 0.6916192298607152, 'C': 0.21645495862752323, 'PHP': 0.06207299590731695, 'Assembly': 0.006110391267641528, 'Python': 0.003999047106429709, 'Java': 0.0038237739367648505, 'Shell': 0.003553314748330147, 'HTML': 0.002977691939406234, 'CMake': 0.002837180611939892, 'Objective-C': 0.0026362738129742276, 'Objective-C++': 0.0013282985019770189, 'Meson': 0.0007612585095827147, 'Roff': 0.000733213654233457, 'Starlark': 0.0002977003017678105, 'M4': 0.00027952999118840407, 'Batchfile': 0.00019909837942932537, 'C#': 0.00018603757166687685, 'Lua': 4.727725359286316e-05, 'Perl': 3.829256605517878e-05, 'Dockerfile': 2.4829887284654907e-05, 'Makefile': 1.9605564179675494e-05}"
