Owner,Name,Stars,URL,Created Date,Branch Count,Forks Count,Languages,Languages Proportions
remix-run,react-router,51168,https://github.com/remix-run/react-router,2014-05-16,13,10144,"['TypeScript', 'JavaScript', 'CSS', 'HTML']","{'TypeScript': 0.9728100203961502, 'JavaScript': 0.026775105836253015, 'CSS': 0.00023838950782069634, 'HTML': 0.00017648425977614192}"
openssl,openssl,22949,https://github.com/openssl/openssl,2013-01-15,23,10099,"['C', 'Perl', 'Raku', 'Assembly', 'Shell', 'C++', 'M4', 'eC', 'DIGITAL Command Language', 'SourcePawn', 'Python', 'Ruby', 'sed']","{'C': 0.7504815014261619, 'Perl': 0.231054179967467, 'Raku': 0.005759907750166381, 'Assembly': 0.005637351712633044, 'Shell': 0.002777089298628861, 'C++': 0.0024314857930628595, 'M4': 0.0013172372637141208, 'eC': 0.00020813055060122098, 'DIGITAL Command Language': 0.00016066763150117332, 'SourcePawn': 8.170402502222494e-05, 'Python': 3.859187350634829e-05, 'Ruby': 3.7970335280038146e-05, 'sed': 1.4182372254895199e-05}"
flutter,plugins,17158,https://github.com/flutter/plugins,2017-04-18,30,9991,"['Dart', 'Java', 'Objective-C', 'C++', 'CMake', 'Swift', 'Ruby', 'C', 'HTML', 'Shell', 'Dockerfile', 'CSS']","{'Dart': 0.6301743449316548, 'Java': 0.15854430190987673, 'Objective-C': 0.11077992948054212, 'C++': 0.06349645598606234, 'CMake': 0.017314415106914942, 'Swift': 0.0078376356904063, 'Ruby': 0.006713028400905436, 'C': 0.002104201744436929, 'HTML': 0.0014676315805685148, 'Shell': 0.0013549850630913392, 'Dockerfile': 0.0002063230485042019, 'CSS': 6.747057036393332e-06}"
typicode,demo,312,https://github.com/typicode/demo,2017-06-08,1,9948,[],{}
google,googletest,31342,https://github.com/google/googletest,2015-07-28,6,9928,"['C++', 'Python', 'CMake', 'C', 'Starlark', 'Shell', 'Batchfile']","{'C++': 0.9013355309317223, 'Python': 0.06852039456456, 'CMake': 0.010152228013663837, 'C': 0.009397824214291505, 'Starlark': 0.008029282648595969, 'Shell': 0.002108947923100387, 'Batchfile': 0.0004557917040660819}"
TryGhost,Ghost,44329,https://github.com/TryGhost/Ghost,2013-05-04,30,9904,"['JavaScript', 'TypeScript', 'Handlebars', 'CSS', 'HTML', 'MDX', 'XSLT']","{'JavaScript': 0.7132678441997182, 'TypeScript': 0.11259426332600501, 'Handlebars': 0.09076532033057756, 'CSS': 0.07100813842586558, 'HTML': 0.011429195310196623, 'MDX': 0.0005431308674847257, 'XSLT': 0.00039210754015224497}"
PHPMailer,PHPMailer,20025,https://github.com/PHPMailer/PHPMailer,2011-08-23,7,9820,"['PHP', 'Shell']","{'PHP': 0.9941169314322876, 'Shell': 0.005883068567712362}"
d2l-ai,d2l-zh,50368,https://github.com/d2l-ai/d2l-zh,2017-08-23,4,9819,"['Python', 'HTML', 'TeX', 'Shell']","{'Python': 0.7526977863279304, 'HTML': 0.12059294096111774, 'TeX': 0.10746262877298465, 'Shell': 0.019246643937967194}"
jleetutorial,maven-project,184,https://github.com/jleetutorial/maven-project,2016-09-24,5,9819,['Java'],{'Java': 1.0}
nolimits4web,swiper,37085,https://github.com/nolimits4web/swiper,2012-03-14,10,9783,"['JavaScript', 'SCSS', 'Less', 'HTML', 'Python', 'Vue']","{'JavaScript': 0.8943823266079497, 'SCSS': 0.0430653590688571, 'Less': 0.04285506069502572, 'HTML': 0.00852228954546401, 'Python': 0.007670685239552752, 'Vue': 0.0035042788431507276}"
learn-co-students,python-practice-with-datatypes-data-science-intro-000,9,https://github.com/learn-co-students/python-practice-with-datatypes-data-science-intro-000,2018-04-10,4,9769,"['Jupyter Notebook', 'Python']","{'Jupyter Notebook': 0.9727486296006265, 'Python': 0.02725137039937353}"
testerSunshine,12306,32812,https://github.com/testerSunshine/12306,2017-05-17,10,9748,"['Python', 'Shell', 'Dockerfile']","{'Python': 0.9909403018510126, 'Shell': 0.0050065381950413915, 'Dockerfile': 0.004053159953946101}"
chanjarster,weixin-java-tools,2720,https://github.com/chanjarster/weixin-java-tools,2014-08-18,2,9734,['Java'],{'Java': 1.0}
google,material-design-icons,48888,https://github.com/google/material-design-icons,2014-10-08,4,9711,[],{}
iperov,DeepFaceLab,43171,https://github.com/iperov/DeepFaceLab,2018-06-04,3,9700,['Python'],{'Python': 1.0}
desktop,desktop,18423,https://github.com/desktop/desktop,2016-05-11,30,9695,"['TypeScript', 'SCSS', 'JavaScript', 'CSS', 'Shell', 'PowerShell', 'HTML', 'Batchfile']","{'TypeScript': 0.9384932013536135, 'SCSS': 0.05424223459154877, 'JavaScript': 0.004449127828307825, 'CSS': 0.0018728542044062584, 'Shell': 0.0007268667334784853, 'PowerShell': 0.0001588555522360238, 'HTML': 3.4193999558799706e-05, 'Batchfile': 2.266573685040438e-05}"
vuejs,vuex,28267,https://github.com/vuejs/vuex,2015-07-16,14,9693,"['JavaScript', 'TypeScript']","{'JavaScript': 0.9131477858540278, 'TypeScript': 0.08685221414597227}"
goldbergyoni,nodebestpractices,93533,https://github.com/goldbergyoni/nodebestpractices,2017-09-15,30,9675,"['Dockerfile', 'TypeScript']","{'Dockerfile': 0.879127358490566, 'TypeScript': 0.12087264150943396}"
langchain-ai,langchain,67026,https://github.com/langchain-ai/langchain,2022-10-17,30,9652,"['Python', 'Jupyter Notebook', 'MDX', 'Makefile', 'XSLT', 'HTML', 'Shell', 'Dockerfile', 'TeX', 'JavaScript']","{'Python': 0.7909070066302372, 'Jupyter Notebook': 0.20189854730378534, 'MDX': 0.004803770529666017, 'Makefile': 0.0006192846247363599, 'XSLT': 0.0005104022050593524, 'HTML': 0.00044212861323390936, 'Shell': 0.0003338384056297372, 'Dockerfile': 0.00028206215011899235, 'TeX': 0.0001896770667566829, 'JavaScript': 1.328247077644925e-05}"
mozilla,pdf.js,44303,https://github.com/mozilla/pdf.js,2011-04-26,1,9622,"['JavaScript', 'Fluent', 'CSS', 'HTML', 'TypeScript']","{'JavaScript': 0.7709951627437008, 'Fluent': 0.20546930434749824, 'CSS': 0.014575260242880788, 'HTML': 0.008860737540200503, 'TypeScript': 9.953512571965027e-05}"
bettiolo,node-echo,16,https://github.com/bettiolo/node-echo,2014-05-15,1,9591,['JavaScript'],{'JavaScript': 1.0}
awesomedata,awesome-public-datasets,56587,https://github.com/awesomedata/awesome-public-datasets,2014-11-20,2,9596,[],{}
etcd-io,etcd,44812,https://github.com/etcd-io/etcd,2013-07-06,15,9546,"['Go', 'Shell', 'Jsonnet', 'Makefile', 'Procfile', 'Python', 'Dockerfile']","{'Go': 0.9630799592033275, 'Shell': 0.02010563153324967, 'Jsonnet': 0.011256810504005732, 'Makefile': 0.002181825764842823, 'Procfile': 0.0016544264010585903, 'Python': 0.0014373623207088611, 'Dockerfile': 0.00028398427280689446}"
GoogleChrome,lighthouse,27238,https://github.com/GoogleChrome/lighthouse,2016-03-08,30,9540,"['JavaScript', 'CSS', 'TypeScript', 'HTML', 'Shell', 'Handlebars', 'Python']","{'JavaScript': 0.9486899249385007, 'CSS': 0.017440529475055002, 'TypeScript': 0.016114003550100068, 'HTML': 0.00884817440230708, 'Shell': 0.008367719559273712, 'Handlebars': 0.00029335194652367673, 'Python': 0.0002462961282398024}"
youzan,vant,22098,https://github.com/youzan/vant,2017-04-19,10,9539,"['TypeScript', 'Vue', 'Less', 'JavaScript', 'HTML', 'Smarty', 'Shell']","{'TypeScript': 0.6559676372022899, 'Vue': 0.16492039916107507, 'Less': 0.1090930803621409, 'JavaScript': 0.06739214266699507, 'HTML': 0.0012529139703888362, 'Smarty': 0.001220571075998338, 'Shell': 0.00015325556111189895}"
GrowingGit,GitHub-Chinese-Top-Charts,67422,https://github.com/GrowingGit/GitHub-Chinese-Top-Charts,2019-09-05,1,9527,['Java'],{'Java': 1.0}
alshedivat,al-folio,7331,https://github.com/alshedivat/al-folio,2016-05-30,16,9491,"['HTML', 'JavaScript', 'CSS', 'SCSS', 'Ruby', 'TeX', 'Shell', 'Jupyter Notebook', 'Dockerfile']","{'HTML': 0.8045092308159998, 'JavaScript': 0.15408296501269012, 'CSS': 0.033164984662883736, 'SCSS': 0.005731306476140904, 'Ruby': 0.0009455478616641791, 'TeX': 0.0006328367770479332, 'Shell': 0.0006178221962216641, 'Jupyter Notebook': 0.00016034089400892275, 'Dockerfile': 0.00015496530334272764}"
ytdl-org,youtube-dl,124338,https://github.com/ytdl-org/youtube-dl,2010-10-31,9,9467,"['Python', 'Shell', 'Makefile', 'ActionScript', 'Batchfile']","{'Python': 0.9968015033046645, 'Shell': 0.001408787236269052, 'Makefile': 0.000999179663080143, 'ActionScript': 0.0006890894228138918, 'Batchfile': 0.00010144037317237059}"
vuejs,awesome-vue,69787,https://github.com/vuejs/awesome-vue,2015-10-20,8,9460,[],{}
dotnet,aspnetcore,32950,https://github.com/dotnet/aspnetcore,2014-03-11,30,9445,"['C#', 'HTML', 'C++', 'TypeScript', 'Java', 'PowerShell', 'Shell', 'JavaScript', 'C', 'CSS', 'Batchfile', 'Python', 'CMake', 'F#', 'Roff', 'Lua', 'Dockerfile', 'Makefile', 'ASP.NET', 'Less', 'SCSS', 'Smalltalk']","{'C#': 0.9115793812762948, 'HTML': 0.024815715433141494, 'C++': 0.020980091654282714, 'TypeScript': 0.018366113699023294, 'Java': 0.009109710244121463, 'PowerShell': 0.004698366073330719, 'Shell': 0.0031500950868908226, 'JavaScript': 0.0024347133824316096, 'C': 0.0021512725391872062, 'CSS': 0.0014639695951137162, 'Batchfile': 0.0003704280290422607, 'Python': 0.0003172492985030391, 'CMake': 0.00024326786896500355, 'F#': 0.00010147419840266524, 'Roff': 9.838146537467256e-05, 'Lua': 7.982506720671646e-05, 'Dockerfile': 3.4150283645940276e-05, 'Makefile': 3.5810592955704773e-06, 'ASP.NET': 1.7742521055326456e-06, 'Less': 1.9533050703111692e-07, 'SCSS': 1.9533050703111692e-07, 'Smalltalk': 4.883262675777923e-08}"
azl397985856,leetcode,52739,https://github.com/azl397985856/leetcode,2018-03-30,6,9437,"['JavaScript', 'Python', 'Ruby']","{'JavaScript': 0.8375927452596867, 'Python': 0.14957013308208691, 'Ruby': 0.012837121658226357}"
google-research,bert,35616,https://github.com/google-research/bert,2018-10-25,2,9432,"['Python', 'Jupyter Notebook']","{'Python': 0.7632387660554869, 'Jupyter Notebook': 0.2367612339445131}"
Genymobile,scrcpy,93322,https://github.com/Genymobile/scrcpy,2017-11-21,30,9430,"['C', 'Java', 'Roff', 'Meson', 'Shell', 'Makefile', 'AIDL', 'VBScript', 'Batchfile']","{'C': 0.6795979305140336, 'Java': 0.2787075871477085, 'Roff': 0.015576473746843527, 'Meson': 0.010684846022117087, 'Shell': 0.007915674977505588, 'Makefile': 0.005112036687661452, 'AIDL': 0.0021623661219632544, 'VBScript': 0.00019229094708733636, 'Batchfile': 5.079383507967376e-05}"
ApolloAuto,apollo,23572,https://github.com/ApolloAuto/apollo,2017-07-04,30,9428,"['C++', 'Python', 'Starlark', 'Shell', 'JavaScript', 'Cuda', 'C', 'SCSS', 'Smarty', 'Dockerfile', 'HTML', 'GLSL', 'Makefile', 'CMake', 'Assembly', 'Handlebars', 'Batchfile', 'Vim Script']","{'C++': 0.8254941879304766, 'Python': 0.05204138075841128, 'Starlark': 0.049748375226420845, 'Shell': 0.031770861109071735, 'JavaScript': 0.021645127241678958, 'Cuda': 0.01117211443807494, 'C': 0.0027566685487407363, 'SCSS': 0.0023916131399540092, 'Smarty': 0.0013313222801937174, 'Dockerfile': 0.00042926594089235184, 'HTML': 0.00038932866394025, 'GLSL': 0.00027900293279911446, 'Makefile': 0.00026409620467527604, 'CMake': 0.00013260610820323626, 'Assembly': 7.660623383427114e-05, 'Handlebars': 3.949884377198892e-05, 'Batchfile': 3.1527331406299936e-05, 'Vim Script': 6.417067454379632e-06}"
zxing,zxing,31642,https://github.com/zxing/zxing,2011-10-12,1,9426,"['Java', 'HTML', 'CSS']","{'Java': 0.9622711046528176, 'HTML': 0.03646504296691472, 'CSS': 0.0012638523802676381}"
0voice,interview_internal_reference,35541,https://github.com/0voice/interview_internal_reference,2019-06-10,1,9407,['Python'],{'Python': 1.0}
521xueweihan,HelloGitHub,77378,https://github.com/521xueweihan/HelloGitHub,2016-05-04,1,9396,['Python'],{'Python': 1.0}
CompVis,stable-diffusion,61113,https://github.com/CompVis/stable-diffusion,2022-08-10,1,9378,"['Jupyter Notebook', 'Python', 'Shell']","{'Jupyter Notebook': 0.8885689222892184, 'Python': 0.11079112084877234, 'Shell': 0.0006399568620093283}"
udacity,create-your-own-adventure,505,https://github.com/udacity/create-your-own-adventure,2014-09-23,2,9353,['Shell'],{'Shell': 1.0}
pytorch,examples,21030,https://github.com/pytorch/examples,2016-08-24,30,9356,"['Python', 'C++', 'Shell', 'CMake']","{'Python': 0.8376348994016523, 'C++': 0.12396057412462265, 'Shell': 0.025441078110594914, 'CMake': 0.012963448363130209}"
soimort,you-get,48400,https://github.com/soimort/you-get,2012-08-20,3,9342,"['Python', 'Shell', 'Makefile']","{'Python': 0.9937145477126962, 'Shell': 0.004653483261338145, 'Makefile': 0.0016319690259656988}"
2dust,v2rayN,50368,https://github.com/2dust/v2rayN,2019-07-30,1,9338,['C#'],{'C#': 1.0}
symfony,symfony,28810,https://github.com/symfony/symfony,2010-01-04,30,9332,"['PHP', 'Twig', 'CSS', 'JavaScript', 'HTML', 'Shell', 'Makefile', 'Hack']","{'PHP': 0.989121857399312, 'Twig': 0.00896674878067403, 'CSS': 0.0009257211605195871, 'JavaScript': 0.0005106817467412728, 'HTML': 0.00029413868285313964, 'Shell': 0.00017106744510376895, 'Makefile': 9.32967852658435e-06, 'Hack': 4.551062695894805e-07}"
Homebrew,brew,37531,https://github.com/Homebrew/brew,2016-03-06,1,9312,"['Ruby', 'Shell', 'Roff', 'HTML', 'Swift', 'Rich Text Format', 'Dockerfile', 'PostScript']","{'Ruby': 0.9042895579033229, 'Shell': 0.0618160966805252, 'Roff': 0.024584707529951448, 'HTML': 0.006447629416037359, 'Swift': 0.00109774224481232, 'Rich Text Format': 0.0010181132736860378, 'Dockerfile': 0.000643983504584775, 'PostScript': 0.00010216944708001827}"
magento,magento2,10951,https://github.com/magento/magento2,2011-11-30,30,9304,"['PHP', 'HTML', 'JavaScript', 'Less', 'CSS', 'VCL']","{'PHP': 0.8310111469693553, 'HTML': 0.08283085404618216, 'JavaScript': 0.05394695461048805, 'Less': 0.026224117684417764, 'CSS': 0.005728837140028432, 'VCL': 0.0002580895495282845}"
RocketChat,Rocket.Chat,37440,https://github.com/RocketChat/Rocket.Chat,2015-05-19,30,9298,"['TypeScript', 'JavaScript', 'CSS', 'HTML', 'SCSS', 'Dockerfile', 'Shell', 'EJS', 'Smarty', 'Batchfile', 'Handlebars']","{'TypeScript': 0.8111163373144622, 'JavaScript': 0.13208461582549164, 'CSS': 0.036174235571703066, 'HTML': 0.014621131030808308, 'SCSS': 0.00327771535862339, 'Dockerfile': 0.0013392243922884291, 'Shell': 0.0008976191032710234, 'EJS': 0.0003569471985184194, 'Smarty': 6.736786021553233e-05, 'Batchfile': 3.5156801576356696e-05, 'Handlebars': 2.964954304162687e-05}"
Asabeneh,30-Days-Of-JavaScript,39025,https://github.com/Asabeneh/30-Days-Of-JavaScript,2019-12-23,1,9272,"['JavaScript', 'HTML']","{'JavaScript': 0.9818614449217483, 'HTML': 0.01813855507825166}"
square,okhttp,44667,https://github.com/square/okhttp,2012-07-23,30,9248,"['Kotlin', 'Java', 'Shell']","{'Kotlin': 0.801048695258219, 'Java': 0.19815687882657324, 'Shell': 0.0007944259152078319}"
psf,requests,50485,https://github.com/psf/requests,2011-02-13,6,9226,"['Python', 'Makefile']","{'Python': 0.9976153274462644, 'Makefile': 0.002384672553735597}"
openwrt,openwrt,16535,https://github.com/openwrt/openwrt,2015-11-09,8,9216,"['C', 'Makefile', 'Shell', 'Roff', 'Perl', 'Assembly', 'Python', 'C++', 'M4', 'UnrealScript', 'Yacc', 'Lex', 'Awk', 'CMake']","{'C': 0.6691085979196574, 'Makefile': 0.17283484109062774, 'Shell': 0.06043507241489615, 'Roff': 0.04433717245476334, 'Perl': 0.02457350769846535, 'Assembly': 0.013953076470949738, 'Python': 0.004627115679467765, 'C++': 0.0032152812685646392, 'M4': 0.0024860740584330145, 'UnrealScript': 0.0023235167591911213, 'Yacc': 0.0009779911031551811, 'Lex': 0.0006448715504241208, 'Awk': 0.00030847437863118434, 'CMake': 0.00017440715277329118}"
OAI,OpenAPI-Specification,27302,https://github.com/OAI/OpenAPI-Specification,2014-03-03,13,9190,"['JavaScript', 'Shell', 'CSS', 'HTML']","{'JavaScript': 0.7020418894049602, 'Shell': 0.17798615371133117, 'CSS': 0.09057050214705109, 'HTML': 0.02940145473665761}"
ocornut,imgui,51492,https://github.com/ocornut/imgui,2014-07-21,9,9193,"['C++', 'C', 'Objective-C++', 'Objective-C', 'GLSL', 'GDB', 'Shell']","{'C++': 0.8839990024523943, 'C': 0.09696733677950481, 'Objective-C++': 0.017086773175880247, 'Objective-C': 0.0015396813341714457, 'GLSL': 0.0001893293646882152, 'GDB': 0.00014947055106964358, 'Shell': 6.840634229133237e-05}"
CocoaPods,Specs,6617,https://github.com/CocoaPods/Specs,2011-09-11,10,9171,[],{}
chinese-poetry,chinese-poetry,45111,https://github.com/chinese-poetry/chinese-poetry,2016-09-02,1,9164,"['JavaScript', 'Python']","{'JavaScript': 0.7709154513204572, 'Python': 0.22908454867954275}"
puppeteer,puppeteer,84947,https://github.com/puppeteer/puppeteer,2017-05-09,24,9143,"['TypeScript', 'JavaScript', 'HTML', 'MDX', 'CSS', 'Dockerfile', 'Shell']","{'TypeScript': 0.9239886169490918, 'JavaScript': 0.056587700052093515, 'HTML': 0.011804740041427763, 'MDX': 0.0038582425956286597, 'CSS': 0.002803167865073108, 'Dockerfile': 0.0007360392145337076, 'Shell': 0.00022149328215134722}"
DarkMakerofc,QUEEN-ELISA-MD,794,https://github.com/DarkMakerofc/QUEEN-ELISA-MD,2022-09-18,9,9144,"['JavaScript', 'Python', 'HTML', 'Nix', 'Dockerfile', 'Procfile']","{'JavaScript': 0.5511101162009809, 'Python': 0.3324090844339527, 'HTML': 0.11299069985144183, 'Nix': 0.002157146055068276, 'Dockerfile': 0.0011701499827021307, 'Procfile': 0.0001628034758542095}"
kunal-kushwaha,DSA-Bootcamp-Java,13802,https://github.com/kunal-kushwaha/DSA-Bootcamp-Java,2021-07-30,5,9138,['Java'],{'Java': 1.0}
hashicorp,terraform,39200,https://github.com/hashicorp/terraform,2014-03-13,30,9133,"['Go', 'MDX', 'HTML', 'HCL', 'Shell', 'Makefile', 'Dockerfile']","{'Go': 0.8915392156764429, 'MDX': 0.10027347099889079, 'HTML': 0.0039917925529892005, 'HCL': 0.0026471554534248827, 'Shell': 0.0012078668868669663, 'Makefile': 0.0002730775820353213, 'Dockerfile': 6.74208493499635e-05}"
exacity,deeplearningbook-chinese,34397,https://github.com/exacity/deeplearningbook-chinese,2016-12-07,3,9130,"['TeX', 'Python', 'Shell', 'Makefile']","{'TeX': 0.9974738984968595, 'Python': 0.001971379351119994, 'Shell': 0.00040459358632218635, 'Makefile': 0.00015012856569834708}"
QSCTech,zju-icicles,33961,https://github.com/QSCTech/zju-icicles,2016-06-28,3,9094,"['HTML', 'C', 'CSS', 'C++', 'Verilog', 'Assembly', 'Java', 'Python', 'Scala', 'TeX', 'Shell', 'Perl', 'Tcl', 'Batchfile', 'Yacc', 'Makefile', 'Lex', 'CMake', 'MATLAB']","{'HTML': 0.6412683988661859, 'C': 0.13682059871206081, 'CSS': 0.10495204750259474, 'C++': 0.04077632710151319, 'Verilog': 0.014652869651466489, 'Assembly': 0.013821663333229395, 'Java': 0.012932845716050538, 'Python': 0.009281952369710118, 'Scala': 0.00818644679344122, 'TeX': 0.00624874717697211, 'Shell': 0.0034269813906595455, 'Perl': 0.002572314801203898, 'Tcl': 0.0016882486313604434, 'Batchfile': 0.0009841435293453842, 'Yacc': 0.00095177429437295, 'Makefile': 0.0008760481024649618, 'Lex': 0.00044722998044482455, 'CMake': 8.25563974526303e-05, 'MATLAB': 2.8805649470881795e-05}"
geekcompany,ResumeSample,26497,https://github.com/geekcompany/ResumeSample,2014-09-08,1,9079,[],{}
PhilJay,MPAndroidChart,36903,https://github.com/PhilJay/MPAndroidChart,2014-04-25,6,9048,['Java'],{'Java': 1.0}
TeamUltroid,Ultroid,2605,https://github.com/TeamUltroid/Ultroid,2021-02-22,5,9021,"['Python', 'Shell', 'Dockerfile']","{'Python': 0.9858715523168213, 'Shell': 0.013488057939564124, 'Dockerfile': 0.0006403897436145289}"
ruanyf,es6tutorial,20915,https://github.com/ruanyf/es6tutorial,2014-04-20,1,8993,"['JavaScript', 'CSS', 'HTML']","{'JavaScript': 0.5937957047186514, 'CSS': 0.32122238472788855, 'HTML': 0.08498191055346009}"
halo-dev,halo,29164,https://github.com/halo-dev/halo,2018-03-21,18,8985,"['Java', 'TypeScript', 'Vue', 'Shell', 'Dockerfile', 'JavaScript', 'Makefile']","{'Java': 0.4714373724031927, 'TypeScript': 0.3779050146151618, 'Vue': 0.14833211136074156, 'Shell': 0.001911613267157396, 'Dockerfile': 0.00015384380834110637, 'JavaScript': 0.000136172560085709, 'Makefile': 0.00012387198531969712}"
reworkd,AgentGPT,27261,https://github.com/reworkd/AgentGPT,2023-04-07,30,8983,"['TypeScript', 'Python', 'JavaScript', 'MDX', 'CSS', 'Shell', 'Dockerfile', 'Batchfile']","{'TypeScript': 0.5642270445672565, 'Python': 0.32005357535195794, 'JavaScript': 0.05231835927597221, 'MDX': 0.04694392333823455, 'CSS': 0.008725008027852423, 'Shell': 0.004035052138788893, 'Dockerfile': 0.0034202876506278625, 'Batchfile': 0.0002767496493096047}"
open-mmlab,mmdetection,25975,https://github.com/open-mmlab/mmdetection,2018-08-22,17,8982,"['Python', 'Shell', 'Dockerfile']","{'Python': 0.991122611071031, 'Shell': 0.008132619397558966, 'Dockerfile': 0.0007447695314101425}"
llvm,llvm-project,22597,https://github.com/llvm/llvm-project,2016-12-07,30,8968,[],{}
